event_id,popularity_tier,city_tier,venue_capacity_tier,face_value,price,price_ratio,days_until_event,is_weekend,competing_listings,listing_age_hours,sold,sale_price
189,3,3,2,3200.0,1560.0,0.4875,45,0,1,33,1,1560.0
189,3,3,2,3200.0,4030.0,1.2594,78,0,2,158,0,
189,3,3,2,3200.0,2770.0,0.8656,25,0,2,205,1,2560.0
189,3,3,2,3200.0,2670.0,0.8344,23,0,3,422,0,
189,3,3,2,3200.0,3290.0,1.0281,26,0,1,434,1,3290.0
189,3,3,2,3200.0,3990.0,1.2469,97,0,5,690,0,
189,3,3,2,3200.0,2870.0,0.8969,38,0,2,336,0,
189,3,3,2,3200.0,2820.0,0.8812,16,0,0,716,1,2700.0
189,3,3,2,3200.0,2820.0,0.8812,83,0,0,134,1,2790.0
189,3,3,2,3200.0,3730.0,1.1656,90,0,2,606,0,
190,3,3,2,2920.0,1600.0,0.5479,36,1,1,667,1,1560.0
190,3,3,2,2920.0,3490.0,1.1952,100,1,5,542,0,
190,3,3,2,2920.0,2590.0,0.887,84,1,8,281,1,2400.0
190,3,3,2,2920.0,2480.0,0.8493,29,1,2,428,0,
190,3,3,2,2920.0,3290.0,1.1267,58,1,1,8,1,3060.0
190,3,3,2,2920.0,1570.0,0.5377,47,1,0,540,1,1570.0
190,3,3,2,2920.0,2910.0,0.9966,42,1,0,308,1,2890.0
190,3,3,2,2920.0,3880.0,1.3288,67,1,1,440,0,
190,3,3,2,2920.0,2370.0,0.8116,87,1,1,508,0,
190,3,3,2,2920.0,2540.0,0.8699,83,1,2,471,1,2410.0
190,3,3,2,2920.0,2510.0,0.8596,38,1,5,182,1,2510.0
190,3,3,2,2920.0,2740.0,0.9384,50,1,8,307,0,
190,3,3,2,2920.0,2490.0,0.8527,94,1,1,565,0,
190,3,3,2,2920.0,3590.0,1.2295,44,1,0,104,1,3390.0
190,3,3,2,2920.0,1550.0,0.5308,100,1,1,719,1,1540.0
191,5,1,2,19440.0,18920.0,0.9733,24,1,8,47,1,18870.0
191,5,1,2,19440.0,24480.0,1.2593,44,1,0,313,1,23780.0
191,5,1,2,19440.0,17370.0,0.8935,39,1,1,207,1,17370.0
191,5,1,2,19440.0,16590.0,0.8534,10,1,3,17,1,15590.0
191,5,1,2,19440.0,15980.0,0.822,16,1,3,220,1,15070.0
191,5,1,2,19440.0,15110.0,0.7773,75,1,5,681,1,13940.0
191,5,1,2,19440.0,18000.0,0.9259,4,1,2,512,1,17330.0
191,5,1,2,19440.0,15440.0,0.7942,94,1,1,692,1,15100.0
191,5,1,2,19440.0,17190.0,0.8843,82,1,2,579,1,16200.0
191,5,1,2,19440.0,19260.0,0.9907,24,1,3,280,1,19260.0
191,5,1,2,19440.0,17430.0,0.8966,79,1,0,447,1,17430.0
191,5,1,2,19440.0,22870.0,1.1764,77,1,1,38,1,21470.0
191,5,1,2,19440.0,19850.0,1.0211,78,1,1,421,1,18810.0
191,5,1,2,19440.0,13220.0,0.68,84,1,2,444,1,11750.0
191,5,1,2,19440.0,14980.0,0.7706,62,1,0,597,1,14260.0
192,3,1,2,4380.0,2510.0,0.5731,17,1,1,442,1,2410.0
192,3,1,2,4380.0,3260.0,0.7443,11,1,2,252,1,3210.0
192,3,1,2,4380.0,3790.0,0.8653,59,1,0,31,1,3600.0
192,3,1,2,4380.0,3250.0,0.742,9,1,5,593,0,
192,3,1,2,4380.0,4460.0,1.0183,87,1,0,216,1,4130.0
192,3,1,2,4380.0,4390.0,1.0023,39,1,1,611,0,
192,3,1,2,4380.0,3730.0,0.8516,75,1,2,199,1,3660.0
192,3,1,2,4380.0,4400.0,1.0046,57,1,0,720,1,4170.0
192,3,1,2,4380.0,5840.0,1.3333,8,1,8,185,0,
192,3,1,2,4380.0,3960.0,0.9041,7,1,1,489,1,3860.0
192,3,1,2,4380.0,4270.0,0.9749,15,1,5,310,1,3940.0
192,3,1,2,4380.0,3840.0,0.8767,13,1,2,717,1,3630.0
192,3,1,2,4380.0,6040.0,1.379,63,1,2,523,1,5870.0
192,3,1,2,4380.0,3600.0,0.8219,3,1,1,63,1,3500.0
192,3,1,2,4380.0,3160.0,0.7215,1,1,0,593,1,3160.0
193,5,1,3,14300.0,12610.0,0.8818,63,1,2,311,1,11370.0
193,5,1,3,14300.0,11810.0,0.8259,37,1,1,84,1,11810.0
193,5,1,3,14300.0,11450.0,0.8007,77,1,2,231,1,11450.0
193,5,1,3,14300.0,17890.0,1.251,38,1,5,623,1,17890.0
193,5,1,3,14300.0,18170.0,1.2706,38,1,2,504,1,18170.0
193,5,1,3,14300.0,17870.0,1.2497,109,1,3,339,1,17870.0
193,5,1,3,14300.0,9680.0,0.6769,68,1,1,475,1,8800.0
193,5,1,3,14300.0,13910.0,0.9727,68,1,2,326,1,12550.0
193,5,1,3,14300.0,13910.0,0.9727,41,1,1,264,1,13910.0
193,5,1,3,14300.0,7580.0,0.5301,71,1,2,24,1,7580.0
193,5,1,3,14300.0,11140.0,0.779,88,1,3,352,1,10970.0
193,5,1,3,14300.0,13320.0,0.9315,108,1,5,676,1,11970.0
193,5,1,3,14300.0,13600.0,0.951,64,1,1,276,1,12760.0
193,5,1,3,14300.0,18630.0,1.3028,29,1,0,455,1,18630.0
193,5,1,3,14300.0,15570.0,1.0888,41,1,2,321,1,15400.0
194,3,2,1,4720.0,5070.0,1.0742,3,1,0,217,1,4660.0
194,3,2,1,4720.0,5380.0,1.1398,11,1,2,483,1,5300.0
194,3,2,1,4720.0,3230.0,0.6843,92,1,2,253,1,3130.0
194,3,2,1,4720.0,3010.0,0.6377,65,1,8,154,1,2850.0
194,3,2,1,4720.0,5140.0,1.089,5,1,5,573,1,5050.0
194,3,2,1,4720.0,3770.0,0.7987,98,1,8,599,0,
194,3,2,1,4720.0,5180.0,1.0975,31,1,2,720,1,4870.0
194,3,2,1,4720.0,5320.0,1.1271,23,1,0,624,1,5320.0
194,3,2,1,4720.0,5280.0,1.1186,18,1,1,553,1,4950.0
194,3,2,1,4720.0,5610.0,1.1886,87,1,1,244,0,
194,3,2,1,4720.0,3520.0,0.7458,52,1,1,253,1,3310.0
194,3,2,1,4720.0,4810.0,1.0191,17,1,1,629,1,4520.0
194,3,2,1,4720.0,6570.0,1.3919,43,1,1,11,0,
194,3,2,1,4720.0,3380.0,0.7161,100,1,0,182,1,3380.0
194,3,2,1,4720.0,5160.0,1.0932,4,1,1,195,1,5040.0
195,3,1,2,2230.0,1740.0,0.7803,73,1,2,612,1,1730.0
195,3,1,2,2230.0,1850.0,0.8296,24,1,3,629,1,1850.0
195,3,1,2,2230.0,2140.0,0.9596,23,1,0,257,1,1910.0
195,3,1,2,2230.0,1490.0,0.6682,20,1,2,423,1,1490.0
195,3,1,2,2230.0,2160.0,0.9686,100,1,1,112,1,2050.0
195,3,1,2,2230.0,1480.0,0.6637,1,1,1,284,1,1440.0
195,3,1,2,2230.0,1940.0,0.87,70,1,1,162,0,
195,3,1,2,2230.0,1910.0,0.8565,92,1,1,141,1,1780.0
195,3,1,2,2230.0,1650.0,0.7399,107,1,2,96,1,1550.0
195,3,1,2,2230.0,2600.0,1.1659,42,1,0,3,1,2560.0
195,3,1,2,2230.0,2670.0,1.1973,34,1,2,265,1,2470.0
195,3,1,2,2230.0,3410.0,1.5291,9,1,2,392,1,3270.0
195,3,1,2,2230.0,1600.0,0.7175,19,1,0,280,1,1540.0
195,3,1,2,2230.0,1320.0,0.5919,20,1,1,446,1,1320.0
195,3,1,2,2230.0,1810.0,0.8117,7,1,1,234,1,1790.0
196,1,3,1,820.0,1130.0,1.378,31,1,3,183,0,
196,1,3,1,820.0,710.0,0.8659,97,1,0,47,1,670.0
196,1,3,1,820.0,860.0,1.0488,59,1,3,210,1,860.0
196,1,3,1,820.0,920.0,1.122,3,1,2,334,0,
196,1,3,1,820.0,780.0,0.9512,110,1,1,710,0,
196,1,3,1,820.0,670.0,0.8171,26,1,0,396,1,670.0
196,1,3,1,820.0,920.0,1.122,40,1,5,536,0,
196,1,3,1,820.0,900.0,1.0976,21,1,0,533,1,900.0
196,1,3,1,820.0,620.0,0.7561,63,1,0,193,1,610.0
196,1,3,1,820.0,450.0,0.5488,82,1,8,492,1,430.0
196,1,3,1,820.0,940.0,1.1463,70,1,1,245,0,
196,1,3,1,820.0,690.0,0.8415,90,1,5,621,1,650.0
196,1,3,1,820.0,1080.0,1.3171,4,1,0,479,1,1080.0
196,1,3,1,820.0,620.0,0.7561,23,1,0,12,1,560.0
196,1,3,1,820.0,530.0,0.6463,101,1,1,188,0,
197,3,1,2,3020.0,2970.0,0.9834,59,0,5,350,1,2840.0
197,3,1,2,3020.0,2310.0,0.7649,100,0,0,205,1,2290.0
197,3,1,2,3020.0,1620.0,0.5364,67,0,8,226,1,1620.0
197,3,1,2,3020.0,1730.0,0.5728,50,0,1,146,1,1690.0
197,3,1,2,3020.0,3550.0,1.1755,10,0,1,655,1,3420.0
197,3,1,2,3020.0,3060.0,1.0132,80,0,1,561,0,
197,3,1,2,3020.0,2820.0,0.9338,54,0,2,638,0,
197,3,1,2,3020.0,2850.0,0.9437,21,0,0,511,1,2840.0
197,3,1,2,3020.0,3200.0,1.0596,26,0,2,323,1,3090.0
197,3,1,2,3020.0,3710.0,1.2285,27,0,8,34,0,
197,3,1,2,3020.0,2240.0,0.7417,3,0,2,695,1,2240.0
197,3,1,2,3020.0,2850.0,0.9437,68,0,2,299,0,
197,3,1,2,3020.0,1710.0,0.5662,76,0,0,412,1,1670.0
197,3,1,2,3020.0,2190.0,0.7252,63,0,0,353,0,
197,3,1,2,3020.0,3930.0,1.3013,62,0,2,407,1,3830.0
198,3,3,3,4730.0,3090.0,0.6533,9,0,2,428,1,3030.0
198,3,3,3,4730.0,3840.0,0.8118,47,0,2,297,0,
198,3,3,3,4730.0,3240.0,0.685,104,0,3,261,0,
198,3,3,3,4730.0,3800.0,0.8034,37,0,1,187,1,3700.0
198,3,3,3,4730.0,4520.0,0.9556,38,0,5,44,0,
198,3,3,3,4730.0,6930.0,1.4651,62,0,2,410,0,
198,3,3,3,4730.0,5380.0,1.1374,88,0,5,412,1,5280.0
198,3,3,3,4730.0,4410.0,0.9323,46,0,0,283,1,4410.0
198,3,3,3,4730.0,4470.0,0.945,30,0,3,34,1,4470.0
198,3,3,3,4730.0,4030.0,0.852,15,0,8,223,0,
198,3,3,3,4730.0,4640.0,0.981,4,0,0,540,1,4480.0
198,3,3,3,4730.0,5440.0,1.1501,10,0,1,525,1,5020.0
198,3,3,3,4730.0,3670.0,0.7759,49,0,3,678,1,3330.0
198,3,3,3,4730.0,3920.0,0.8288,27,0,1,142,1,3920.0
198,3,3,3,4730.0,6210.0,1.3129,20,0,0,661,0,
199,1,1,1,600.0,620.0,1.0333,16,1,2,83,0,
199,1,1,1,600.0,640.0,1.0667,49,1,3,621,0,
199,1,1,1,600.0,770.0,1.2833,48,1,8,359,0,
199,1,1,1,600.0,530.0,0.8833,33,1,1,100,0,
199,1,1,1,600.0,650.0,1.0833,98,1,2,65,0,
199,1,1,1,600.0,410.0,0.6833,38,1,5,502,1,410.0
199,1,1,1,600.0,480.0,0.8,96,1,0,250,1,460.0
199,1,1,1,600.0,460.0,0.7667,48,1,8,552,1,460.0
199,1,1,1,600.0,630.0,1.05,30,1,1,570,0,
199,1,1,1,600.0,420.0,0.7,81,1,5,128,0,
199,1,1,1,600.0,620.0,1.0333,10,1,5,556,0,
199,1,1,1,600.0,620.0,1.0333,52,1,0,532,1,620.0
199,1,1,1,600.0,680.0,1.1333,1,1,3,313,0,
199,1,1,1,600.0,460.0,0.7667,57,1,3,679,1,460.0
199,1,1,1,600.0,560.0,0.9333,9,1,0,701,0,
200,2,3,1,1900.0,2700.0,1.4211,102,0,5,652,0,
200,2,3,1,1900.0,1450.0,0.7632,93,0,1,137,1,1450.0
200,2,3,1,1900.0,1620.0,0.8526,108,0,0,95,1,1620.0
200,2,3,1,1900.0,1300.0,0.6842,68,0,2,439,0,
200,2,3,1,1900.0,1130.0,0.5947,32,0,5,463,0,
200,2,3,1,1900.0,1560.0,0.8211,70,0,2,84,0,
200,2,3,1,1900.0,1530.0,0.8053,59,0,3,430,0,
200,2,3,1,1900.0,2430.0,1.2789,22,0,8,8,0,
200,2,3,1,1900.0,1360.0,0.7158,102,0,0,157,1,1360.0
200,2,3,1,1900.0,1680.0,0.8842,103,0,0,585,0,
200,2,3,1,1900.0,1790.0,0.9421,24,0,0,519,0,
200,2,3,1,1900.0,1530.0,0.8053,34,0,5,143,1,1510.0
200,2,3,1,1900.0,1750.0,0.9211,85,0,8,678,0,
200,2,3,1,1900.0,1910.0,1.0053,55,0,0,292,1,1760.0
200,2,3,1,1900.0,2150.0,1.1316,48,0,5,579,0,
201,2,2,1,2780.0,2150.0,0.7734,71,1,0,262,1,2000.0
201,2,2,1,2780.0,2050.0,0.7374,109,1,1,627,0,
201,2,2,1,2780.0,3460.0,1.2446,9,1,8,87,0,
201,2,2,1,2780.0,4020.0,1.446,2,1,0,290,0,
201,2,2,1,2780.0,2120.0,0.7626,3,1,8,504,0,
201,2,2,1,2780.0,2440.0,0.8777,56,1,5,677,0,
201,2,2,1,2780.0,1460.0,0.5252,24,1,0,220,1,1440.0
201,2,2,1,2780.0,2950.0,1.0612,15,1,3,557,1,2950.0
201,2,2,1,2780.0,3430.0,1.2338,71,1,2,363,0,
201,2,2,1,2780.0,2320.0,0.8345,17,1,2,585,0,
201,2,2,1,2780.0,2590.0,0.9317,27,1,5,155,0,
201,2,2,1,2780.0,4790.0,1.723,38,1,2,92,0,
201,2,2,1,2780.0,4280.0,1.5396,62,1,8,566,0,
201,2,2,1,2780.0,2080.0,0.7482,93,1,3,296,1,2030.0
201,2,2,1,2780.0,2920.0,1.0504,20,1,2,613,1,2850.0
202,1,1,1,1330.0,1040.0,0.782,19,1,0,222,1,970.0
202,1,1,1,1330.0,1650.0,1.2406,102,1,2,161,0,
202,1,1,1,1330.0,1460.0,1.0977,40,1,5,688,0,
202,1,1,1,1330.0,1990.0,1.4962,37,1,2,251,0,
202,1,1,1,1330.0,1450.0,1.0902,102,1,1,356,1,1330.0
202,1,1,1,1330.0,1190.0,0.8947,72,1,3,464,0,
202,1,1,1,1330.0,1630.0,1.2256,72,1,0,392,0,
202,1,1,1,1330.0,1610.0,1.2105,19,1,2,63,0,
202,1,1,1,1330.0,1080.0,0.812,39,1,1,699,1,1080.0
202,1,1,1,1330.0,1060.0,0.797,5,1,1,680,1,1020.0
202,1,1,1,1330.0,1290.0,0.9699,87,1,5,583,0,
202,1,1,1,1330.0,1650.0,1.2406,10,1,1,357,0,
202,1,1,1,1330.0,1500.0,1.1278,89,1,0,130,0,
202,1,1,1,1330.0,840.0,0.6316,89,1,5,668,0,
202,1,1,1,1330.0,1160.0,0.8722,86,1,5,548,0,
203,4,2,3,7740.0,6450.0,0.8333,103,1,1,329,1,6380.0
203,4,2,3,7740.0,10450.0,1.3501,36,1,8,253,1,9930.0
203,4,2,3,7740.0,6280.0,0.8114,100,1,0,544,1,6050.0
203,4,2,3,7740.0,4080.0,0.5271,45,1,1,505,1,4070.0
203,4,2,3,7740.0,7570.0,0.978,1,1,1,425,1,7570.0
203,4,2,3,7740.0,7130.0,0.9212,32,1,0,30,1,6760.0
203,4,2,3,7740.0,8500.0,1.0982,14,1,5,279,0,
203,4,2,3,7740.0,4740.0,0.6124,36,1,1,428,1,4740.0
203,4,2,3,7740.0,7830.0,1.0116,17,1,2,548,0,
203,4,2,3,7740.0,9020.0,1.1654,14,1,1,384,1,8930.0
203,4,2,3,7740.0,6170.0,0.7972,7,1,0,322,1,6170.0
203,4,2,3,7740.0,8470.0,1.0943,104,1,0,308,1,8470.0
203,4,2,3,7740.0,6570.0,0.8488,42,1,8,586,1,5630.0
203,4,2,3,7740.0,6170.0,0.7972,79,1,0,134,1,5770.0
203,4,2,3,7740.0,7950.0,1.0271,77,1,0,469,1,7880.0
204,3,3,2,3720.0,4170.0,1.121,44,1,3,636,0,
204,3,3,2,3720.0,4050.0,1.0887,78,1,5,312,0,
204,3,3,2,3720.0,4100.0,1.1022,9,1,1,303,1,3880.0
204,3,3,2,3720.0,3600.0,0.9677,52,1,3,10,1,3600.0
204,3,3,2,3720.0,3420.0,0.9194,91,1,1,600,1,3330.0
204,3,3,2,3720.0,2540.0,0.6828,14,1,2,651,1,2540.0
204,3,3,2,3720.0,2040.0,0.5484,29,1,0,89,1,2040.0
204,3,3,2,3720.0,3100.0,0.8333,18,1,2,571,1,3100.0
204,3,3,2,3720.0,2840.0,0.7634,36,1,3,515,1,2730.0
204,3,3,2,3720.0,3010.0,0.8091,109,1,0,191,0,
204,3,3,2,3720.0,3390.0,0.9113,63,1,2,51,1,3350.0
204,3,3,2,3720.0,3360.0,0.9032,24,1,1,587,0,
204,3,3,2,3720.0,3830.0,1.0296,84,1,2,317,0,
204,3,3,2,3720.0,3200.0,0.8602,16,1,0,646,1,3170.0
204,3,3,2,3720.0,3750.0,1.0081,22,1,1,147,1,3390.0
205,1,1,1,800.0,630.0,0.7875,93,0,1,661,0,
205,1,1,1,800.0,1100.0,1.375,75,0,5,613,0,
205,1,1,1,800.0,1200.0,1.5,68,0,1,63,0,
205,1,1,1,800.0,680.0,0.85,30,0,0,260,1,670.0
205,1,1,1,800.0,1040.0,1.3,48,0,3,501,0,
205,1,1,1,800.0,690.0,0.8625,97,0,2,583,0,
205,1,1,1,800.0,500.0,0.625,7,0,3,468,1,500.0
205,1,1,1,800.0,520.0,0.65,98,0,2,408,1,480.0
205,1,1,1,800.0,620.0,0.775,19,0,1,245,1,560.0
205,1,1,1,800.0,890.0,1.1125,78,0,1,10,1,890.0
205,1,1,1,800.0,700.0,0.875,87,0,3,525,0,
205,1,1,1,800.0,720.0,0.9,47,0,1,263,0,
205,1,1,1,800.0,620.0,0.775,72,0,2,329,0,
205,1,1,1,800.0,910.0,1.1375,34,0,0,580,0,
205,1,1,1,800.0,800.0,1.0,3,0,1,551,1,800.0
206,2,1,1,1310.0,1200.0,0.916,60,1,1,334,1,1130.0
206,2,1,1,1310.0,2170.0,1.6565,78,1,1,710,0,
206,2,1,1,1310.0,1040.0,0.7939,66,1,3,612,0,
206,2,1,1,1310.0,1650.0,1.2595,66,1,5,644,0,
206,2,1,1,1310.0,1330.0,1.0153,1,1,1,41,1,1330.0
206,2,1,1,1310.0,900.0,0.687,43,1,0,654,1,840.0
206,2,1,1,1310.0,760.0,0.5802,11,1,2,575,1,750.0
206,2,1,1,1310.0,1140.0,0.8702,3,1,3,112,1,1080.0
206,2,1,1,1310.0,1170.0,0.8931,9,1,2,27,0,
206,2,1,1,1310.0,1210.0,0.9237,78,1,2,323,1,1210.0
206,2,1,1,1310.0,1330.0,1.0153,67,1,0,464,0,
206,2,1,1,1310.0,1660.0,1.2672,53,1,5,359,0,
206,2,1,1,1310.0,1160.0,0.8855,32,1,3,328,0,
206,2,1,1,1310.0,1940.0,1.4809,85,1,5,661,1,1940.0
206,2,1,1,1310.0,900.0,0.687,88,1,0,160,1,880.0
207,2,1,2,2380.0,2950.0,1.2395,51,1,0,568,0,
207,2,1,2,2380.0,2310.0,0.9706,87,1,1,221,1,2210.0
207,2,1,2,2380.0,2050.0,0.8613,100,1,2,267,1,1930.0
207,2,1,2,2380.0,2210.0,0.9286,58,1,0,62,1,2210.0
207,2,1,2,2380.0,3250.0,1.3655,25,1,1,422,0,
207,2,1,2,2380.0,2920.0,1.2269,6,1,3,72,0,
207,2,1,2,2380.0,2750.0,1.1555,28,1,1,691,0,
207,2,1,2,2380.0,1760.0,0.7395,1,1,5,629,1,1670.0
207,2,1,2,2380.0,2290.0,0.9622,40,1,2,107,1,2050.0
207,2,1,2,2380.0,2510.0,1.0546,49,1,5,294,0,
207,2,1,2,2380.0,1840.0,0.7731,87,1,1,341,1,1730.0
207,2,1,2,2380.0,1480.0,0.6218,30,1,0,48,1,1410.0
207,2,1,2,2380.0,2430.0,1.021,19,1,0,567,1,2230.0
207,2,1,2,2380.0,2480.0,1.042,38,1,3,367,0,
207,2,1,2,2380.0,1660.0,0.6975,98,1,1,480,1,1650.0
208,4,2,2,6040.0,5330.0,0.8825,28,1,2,527,1,5270.0
208,4,2,2,6040.0,3850.0,0.6374,108,1,2,195,1,3740.0
208,4,2,2,6040.0,5310.0,0.8791,105,1,2,190,1,4540.0
208,4,2,2,6040.0,5600.0,0.9272,93,1,1,374,1,5380.0
208,4,2,2,6040.0,5560.0,0.9205,96,1,2,432,1,5490.0
208,4,2,2,6040.0,4730.0,0.7831,81,1,0,246,1,4450.0
208,4,2,2,6040.0,4760.0,0.7881,32,1,5,601,1,4660.0
208,4,2,2,6040.0,7080.0,1.1722,8,1,1,581,1,7010.0
208,4,2,2,6040.0,4290.0,0.7103,109,1,1,182,1,4220.0
208,4,2,2,6040.0,3270.0,0.5414,13,1,1,432,1,3220.0
208,4,2,2,6040.0,5180.0,0.8576,28,1,0,698,1,4930.0
208,4,2,2,6040.0,5290.0,0.8758,15,1,2,46,1,4990.0
208,4,2,2,6040.0,9070.0,1.5017,37,1,1,123,1,8510.0
208,4,2,2,6040.0,4150.0,0.6871,68,1,5,390,1,4090.0
208,4,2,2,6040.0,6450.0,1.0679,95,1,0,541,1,6190.0
209,2,1,2,1140.0,1080.0,0.9474,73,1,1,312,1,1030.0
209,2,1,2,1140.0,1810.0,1.5877,69,1,1,666,0,
209,2,1,2,1140.0,940.0,0.8246,61,1,1,255,1,880.0
209,2,1,2,1140.0,1190.0,1.0439,89,1,2,480,0,
209,2,1,2,1140.0,1320.0,1.1579,39,1,3,249,0,
209,2,1,2,1140.0,720.0,0.6316,107,1,2,298,1,690.0
209,2,1,2,1140.0,1810.0,1.5877,84,1,8,381,0,
209,2,1,2,1140.0,680.0,0.5965,69,1,3,31,1,640.0
209,2,1,2,1140.0,1470.0,1.2895,30,1,1,405,1,1440.0
209,2,1,2,1140.0,950.0,0.8333,91,1,0,487,0,
209,2,1,2,1140.0,840.0,0.7368,56,1,1,120,1,840.0
209,2,1,2,1140.0,1380.0,1.2105,54,1,2,553,0,
209,2,1,2,1140.0,920.0,0.807,80,1,2,170,1,860.0
209,2,1,2,1140.0,1210.0,1.0614,75,1,1,356,1,1210.0
209,2,1,2,1140.0,870.0,0.7632,55,1,1,176,1,820.0
210,4,3,2,8940.0,7840.0,0.877,77,0,0,552,1,7480.0
210,4,3,2,8940.0,7350.0,0.8221,103,0,5,336,1,7280.0
210,4,3,2,8940.0,9050.0,1.0123,81,0,0,592,1,8180.0
210,4,3,2,8940.0,7110.0,0.7953,39,0,8,376,1,7110.0
210,4,3,2,8940.0,11030.0,1.2338,16,0,3,23,0,
210,4,3,2,8940.0,6210.0,0.6946,33,0,3,499,1,5700.0
210,4,3,2,8940.0,8730.0,0.9765,109,0,1,448,1,8730.0
210,4,3,2,8940.0,12890.0,1.4418,95,0,2,293,1,12440.0
210,4,3,2,8940.0,12610.0,1.4105,22,0,1,703,0,
210,4,3,2,8940.0,11900.0,1.3311,53,0,0,154,0,
210,4,3,2,8940.0,5400.0,0.604,18,0,0,179,1,5390.0
210,4,3,2,8940.0,7330.0,0.8199,39,0,2,565,1,7330.0
210,4,3,2,8940.0,7230.0,0.8087,108,0,8,594,1,6620.0
210,4,3,2,8940.0,9630.0,1.0772,34,0,2,528,1,9630.0
210,4,3,2,8940.0,9640.0,1.0783,63,0,0,223,1,9230.0
211,3,1,2,4540.0,5380.0,1.185,12,0,1,142,1,5270.0
211,3,1,2,4540.0,3020.0,0.6652,21,0,1,626,1,2780.0
211,3,1,2,4540.0,4370.0,0.9626,24,0,2,480,1,3970.0
211,3,1,2,4540.0,2970.0,0.6542,82,0,3,708,1,2970.0
211,3,1,2,4540.0,3260.0,0.7181,51,0,5,337,0,
211,3,1,2,4540.0,6420.0,1.4141,25,0,0,312,0,
211,3,1,2,4540.0,3670.0,0.8084,68,0,2,316,0,
211,3,1,2,4540.0,3510.0,0.7731,73,0,2,71,1,3390.0
211,3,1,2,4540.0,5110.0,1.1256,110,0,1,323,0,
211,3,1,2,4540.0,4050.0,0.8921,54,0,5,277,1,3830.0
211,3,1,2,4540.0,6830.0,1.5044,47,0,2,501,1,6370.0
211,3,1,2,4540.0,4880.0,1.0749,26,0,3,438,1,4800.0
211,3,1,2,4540.0,5470.0,1.2048,35,0,0,260,1,5220.0
211,3,1,2,4540.0,4420.0,0.9736,98,0,0,640,1,4200.0
211,3,1,2,4540.0,3230.0,0.7115,62,0,1,551,1,3000.0
212,3,1,2,4430.0,4160.0,0.9391,93,1,2,275,0,
212,3,1,2,4430.0,3920.0,0.8849,50,1,2,347,1,3920.0
212,3,1,2,4430.0,5920.0,1.3363,103,1,3,301,1,5580.0
212,3,1,2,4430.0,4550.0,1.0271,42,1,0,627,1,4340.0
212,3,1,2,4430.0,4070.0,0.9187,11,1,1,276,1,3940.0
212,3,1,2,4430.0,3880.0,0.8758,79,1,0,306,1,3680.0
212,3,1,2,4430.0,3370.0,0.7607,40,1,1,0,1,3370.0
212,3,1,2,4430.0,3650.0,0.8239,5,1,1,166,1,3440.0
212,3,1,2,4430.0,4010.0,0.9052,99,1,1,554,1,3840.0
212,3,1,2,4430.0,4140.0,0.9345,98,1,0,177,1,4140.0
212,3,1,2,4430.0,4730.0,1.0677,35,1,0,271,1,4730.0
212,3,1,2,4430.0,4870.0,1.0993,53,1,1,183,0,
212,3,1,2,4430.0,3050.0,0.6885,34,1,1,367,1,2890.0
212,3,1,2,4430.0,3480.0,0.7856,33,1,0,257,1,3460.0
212,3,1,2,4430.0,4800.0,1.0835,17,1,1,106,1,4650.0
213,2,2,1,2770.0,1970.0,0.7112,72,1,0,604,1,1970.0
213,2,2,1,2770.0,2380.0,0.8592,60,1,0,133,1,2280.0
213,2,2,1,2770.0,3860.0,1.3935,70,1,1,28,1,3700.0
213,2,2,1,2770.0,2530.0,0.9134,56,1,2,441,1,2490.0
213,2,2,1,2770.0,2620.0,0.9458,87,1,2,135,1,2580.0
213,2,2,1,2770.0,2580.0,0.9314,105,1,5,376,0,
213,2,2,1,2770.0,3460.0,1.2491,83,1,1,519,0,
213,2,2,1,2770.0,2600.0,0.9386,29,1,0,336,0,
213,2,2,1,2770.0,3370.0,1.2166,99,1,1,431,1,3270.0
213,2,2,1,2770.0,3390.0,1.2238,60,1,2,539,0,
213,2,2,1,2770.0,1840.0,0.6643,3,1,1,486,0,
213,2,2,1,2770.0,3860.0,1.3935,60,1,5,228,0,
213,2,2,1,2770.0,2940.0,1.0614,75,1,0,410,0,
213,2,2,1,2770.0,4560.0,1.6462,28,1,2,229,1,4420.0
213,2,2,1,2770.0,2670.0,0.9639,85,1,2,709,1,2640.0
214,3,1,1,2150.0,3110.0,1.4465,86,1,0,213,1,3070.0
214,3,1,1,2150.0,2420.0,1.1256,11,1,0,134,1,2410.0
214,3,1,1,2150.0,2390.0,1.1116,1,1,0,573,1,2160.0
214,3,1,1,2150.0,1740.0,0.8093,15,1,3,524,1,1630.0
214,3,1,1,2150.0,1730.0,0.8047,101,1,1,548,1,1700.0
214,3,1,1,2150.0,1130.0,0.5256,50,1,2,719,1,1070.0
214,3,1,1,2150.0,2450.0,1.1395,82,1,2,501,1,2290.0
214,3,1,1,2150.0,1800.0,0.8372,102,1,3,488,0,
214,3,1,1,2150.0,1640.0,0.7628,68,1,2,669,1,1640.0
214,3,1,1,2150.0,2290.0,1.0651,73,1,5,539,0,
214,3,1,1,2150.0,2290.0,1.0651,16,1,3,289,1,2290.0
214,3,1,1,2150.0,2530.0,1.1767,46,1,8,140,0,
214,3,1,1,2150.0,1880.0,0.8744,11,1,0,521,1,1680.0
214,3,1,1,2150.0,1420.0,0.6605,95,1,3,557,1,1350.0
